Date,Time,Time(s),O2 Charge
2019-05-23,08:22:12,57784,-11.39176
2019-05-23,08:22:22,57794,-11.30631
2019-05-23,08:22:32,57804,-11.27025
2019-05-23,08:22:42,57814,-11.14751
2019-05-23,08:22:52,57824,-11.27677
2019-05-23,08:23:02,57834,-11.18482
2019-05-23,08:23:12,57844,-11.22719
2019-05-23,08:23:22,57854,-11.19132
2019-05-23,08:23:32,57864,-11.31192
2019-05-23,08:23:42,57874,-11.43307
2019-05-23,08:23:52,57884,-11.27025
2019-05-23,08:24:02,57894,-11.14315
2019-05-23,08:24:12,57904,-11.2199
2019-05-23,08:24:22,57914,-11.17921
2019-05-23,08:24:32,57924,-11.22788
2019-05-23,08:24:42,57934,-11.10587
2019-05-23,08:24:52,57944,-11.14315
2019-05-23,08:25:02,57954,-11.13613
2019-05-23,08:25:12,57964,-11.27677
2019-05-23,08:25:22,57974,-11.22857
2019-05-23,08:25:32,57984,-11.22857
2019-05-23,08:25:42,57994,-11.14315
2019-05-23,08:25:52,58004,-11.22857
2019-05-23,08:26:02,58014,-11.01466
2019-05-23,08:26:12,58024,-11.08937
2019-05-23,08:26:22,58034,-11.05355
2019-05-23,08:26:32,58044,-11.13685
2019-05-23,08:26:42,58054,-11.17886
2019-05-23,08:26:53,58065,-11.13756
2019-05-23,08:27:02,58074,-11.14315
2019-05-23,08:27:13,58085,-11.18621
2019-05-23,08:27:23,58095,-11.00975
2019-05-23,08:27:33,58105,-11.01535
2019-05-23,08:27:43,58115,-11.14453
2019-05-23,08:27:53,58125,-11.01523
2019-05-23,08:28:03,58135,-11.05841
2019-05-23,08:28:13,58145,-11.01047
2019-05-23,08:28:23,58155,-11.13243
2019-05-23,08:28:33,58165,-10.91852
2019-05-23,08:28:43,58175,-11.01453
2019-05-23,08:28:53,58185,-11.00872
2019-05-23,08:29:03,58195,-10.97949
2019-05-23,08:29:13,58205,-11.00394
2019-05-23,08:29:23,58215,-10.92911
2019-05-23,08:29:33,58225,-11.01592
2019-05-23,08:29:43,58235,-10.96635
2019-05-23,08:29:53,58245,-10.9298
2019-05-23,08:30:03,58255,-10.88813
2019-05-23,08:30:13,58265,-10.91921
2019-05-23,08:30:23,58275,-10.91921
2019-05-23,08:30:33,58285,-10.91782
2019-05-23,08:30:43,58295,-10.83378
2019-05-23,08:30:53,58305,-10.91921
2019-05-23,08:31:03,58315,-10.96635
2019-05-23,08:31:13,58325,-10.88228
2019-05-23,08:31:23,58335,-10.75484
2019-05-23,08:31:33,58345,-10.96769
2019-05-23,08:31:43,58355,-11.09412
2019-05-23,08:31:53,58365,-10.83447
2019-05-23,08:32:03,58375,-10.83858
2019-05-23,08:32:13,58385,-10.79688
2019-05-23,08:32:23,58395,-10.89476
2019-05-23,08:32:34,58406,-10.75384
2019-05-23,08:32:44,58416,-10.83447
2019-05-23,08:32:54,58426,-10.79688
2019-05-23,08:33:04,58436,-10.75384
2019-05-23,08:33:14,58446,-10.84507
2019-05-23,08:33:24,58456,-10.6756
2019-05-23,08:33:34,58466,--
2019-05-23,08:33:56,58488,--
2019-05-23,08:33:56,58488,-12.04473
2019-05-23,08:34:06,58498,-12.131
2019-05-23,08:34:16,58508,-12.09018
2019-05-23,08:34:26,58518,-11.96232
2019-05-23,08:34:36,58528,-12.12766
2019-05-23,08:34:46,58538,-12.07882
2019-05-23,08:34:56,58548,-11.99908
2019-05-23,08:35:06,58558,-12.25549
2019-05-23,08:35:16,58568,-12.07244
2019-05-23,08:35:26,58578,-12.122
2019-05-23,08:35:36,58588,-12.07963
2019-05-23,08:35:46,58598,-12.08455
2019-05-23,08:35:56,58608,-12.12128
2019-05-23,08:36:06,58618,-12.07963
2019-05-23,08:36:16,58628,-12.12128
2019-05-23,08:36:26,58638,-12.10989
2019-05-23,08:36:36,58648,-11.9511
2019-05-23,08:36:46,58658,-12.11343
2019-05-23,08:36:56,58668,-11.98697
2019-05-23,08:37:06,58678,-12.03655
2019-05-23,08:37:16,58688,-12.02516
2019-05-23,08:37:26,58698,-12.03008
2019-05-23,08:37:36,58708,-11.95102
2019-05-23,08:37:47,58719,-11.90873
2019-05-23,08:37:57,58729,-11.9892
2019-05-23,08:38:07,58739,-12.03798
2019-05-23,08:38:17,58749,-11.94535
2019-05-23,08:38:27,58759,-11.95174
2019-05-23,08:38:37,58769,-11.9892
2019-05-23,08:38:47,58779,-11.89878
2019-05-23,08:38:57,58789,-11.85642
2019-05-23,08:39:07,58799,-11.95182
2019-05-23,08:39:17,58809,-11.85714
2019-05-23,08:39:27,58819,-12.06896
2019-05-23,08:39:37,58829,-11.8678
2019-05-23,08:39:47,58839,-12.06968
2019-05-23,08:39:57,58849,-11.95174
2019-05-23,08:40:07,58859,-11.94043
2019-05-23,08:40:17,58869,-11.91009
2019-05-23,08:40:27,58879,-11.819
2019-05-23,08:40:37,58889,-11.91733
2019-05-23,08:40:47,58899,-11.8636
2019-05-23,08:40:57,58909,-11.86211
2019-05-23,08:41:07,58919,-11.90448
2019-05-23,08:41:17,58929,-11.77813
2019-05-23,08:41:27,58939,-11.86211
2019-05-23,08:41:37,58949,-11.91009
2019-05-23,08:41:47,58959,-11.81405
2019-05-23,08:41:57,58969,-11.70476
2019-05-23,08:42:07,58979,-11.783
2019-05-23,08:42:17,58989,-11.99049
2019-05-23,08:42:27,58999,-11.81963
2019-05-23,08:42:37,59009,-11.69755
2019-05-23,08:42:47,59019,-11.74063
2019-05-23,08:42:57,59029,-11.73421
2019-05-23,08:43:07,59039,-11.77312
2019-05-23,08:43:18,59050,-11.77169
2019-05-23,08:43:28,59060,-11.86773
2019-05-23,08:43:38,59070,-11.77813
2019-05-23,08:43:48,59080,-11.77169
2019-05-23,08:43:58,59090,-11.65518
2019-05-23,08:44:08,59100,-11.77813
2019-05-23,08:44:18,59110,-11.81549
2019-05-23,08:44:28,59120,-11.69266
2019-05-23,08:44:38,59130,-11.65029
2019-05-23,08:44:48,59140,-11.65029
2019-05-23,08:44:58,59150,-11.69898
2019-05-23,08:45:08,59160,-11.61282
2019-05-23,08:45:18,59170,-11.64603
2019-05-23,08:45:28,59180,-11.60718
2019-05-23,08:45:38,59190,-11.61282
2019-05-23,08:45:48,59200,-11.52394
2019-05-23,08:45:58,59210,-11.61353
2019-05-23,08:46:08,59220,-11.61425
2019-05-23,08:46:18,59230,-11.6559
2019-05-23,08:46:28,59240,-11.77865
2019-05-23,08:46:38,59250,-11.64531
2019-05-23,08:46:48,59260,-11.61425
2019-05-23,08:46:58,59270,-11.48084
2019-05-23,08:47:08,59280,-11.62227
2019-05-23,08:47:18,59290,-11.61016
2019-05-23,08:47:28,59300,-11.65662
2019-05-23,08:47:38,59310,-11.61425
2019-05-23,08:47:48,59320,-11.61425
2019-05-23,08:47:58,59330,-11.64603
2019-05-23,08:48:08,59340,-11.51742
2019-05-23,08:48:18,59350,-11.73148
2019-05-23,08:48:29,59361,-11.61497
2019-05-23,08:48:39,59371,-11.52306
2019-05-23,08:48:49,59381,-11.39458
2019-05-23,08:48:59,59391,-11.55402
2019-05-23,08:49:09,59401,-11.55333
2019-05-23,08:49:19,59411,-11.72349
2019-05-23,08:49:29,59421,-11.35221
2019-05-23,08:49:39,59431,-11.59569
2019-05-23,08:49:49,59441,-11.51581
2019-05-23,08:49:59,59451,-11.51234
2019-05-23,08:50:09,59461,-11.56612
2019-05-23,08:50:19,59471,-11.60918
2019-05-23,08:50:29,59481,-11.52376
2019-05-23,08:50:39,59491,-11.51514
2019-05-23,08:50:49,59501,-11.48001
2019-05-23,08:50:59,59511,-11.26179
2019-05-23,08:51:09,59521,-11.39527
2019-05-23,08:51:19,59531,-11.3896
2019-05-23,08:51:29,59541,-11.48139
2019-05-23,08:51:39,59551,-11.3536
2019-05-23,08:51:49,59561,-11.44623
2019-05-23,08:51:59,59571,-11.51742
2019-05-23,08:52:09,59581,-11.43269
2019-05-23,08:52:19,59591,-11.52376
2019-05-23,08:52:29,59601,-11.39666
2019-05-23,08:52:39,59611,-11.31698
2019-05-23,08:52:49,59621,-11.43269
2019-05-23,08:52:59,59631,-11.36006
2019-05-23,08:53:09,59641,-11.31626
2019-05-23,08:53:19,59651,-11.26251
2019-05-23,08:53:29,59661,-11.23153
2019-05-23,08:53:40,59672,-11.31698
2019-05-23,08:53:50,59682,-11.23296
2019-05-23,08:54:00,59692,-11.1468
2019-05-23,08:54:10,59702,-11.31698
2019-05-23,08:54:20,59712,-11.17777
2019-05-23,08:54:30,59722,-11.31769
2019-05-23,08:54:40,59732,-11.31123
2019-05-23,08:54:50,59742,-11.26886
2019-05-23,08:55:00,59752,-11.26251
2019-05-23,08:55:10,59762,-11.22086
2019-05-23,08:55:20,59772,-11.26322
2019-05-23,08:55:30,59782,-11.31123
2019-05-23,08:55:40,59792,-11.31192
2019-05-23,08:55:50,59802,-11.39804
2019-05-23,08:56:00,59812,-11.17849
2019-05-23,08:56:10,59822,-11.14751
2019-05-23,08:56:20,59832,-11.19203
2019-05-23,08:56:30,59842,-11.22158
2019-05-23,08:56:40,59852,-11.10587
2019-05-23,08:56:50,59862,-11.10515
2019-05-23,08:57:00,59872,-11.05068
2019-05-23,08:57:10,59882,-11.17921
2019-05-23,08:57:20,59892,-11.23296
2019-05-23,08:57:30,59902,-11.05634
2019-05-23,08:57:40,59912,-11.05068
2019-05-23,08:57:50,59922,-11.1906
2019-05-23,08:58:00,59932,-11.05068
2019-05-23,08:58:10,59942,-11.19203
2019-05-23,08:58:20,59952,-11.05868
2019-05-23,08:58:30,59962,-11.05703
2019-05-23,08:58:40,59972,-11.01706
2019-05-23,08:58:51,59983,-10.98532
2019-05-23,08:59:01,59993,-11.10587
2019-05-23,08:59:11,60003,-11.06422
2019-05-23,08:59:21,60013,-11.02042
2019-05-23,08:59:31,60023,-11.05868
2019-05-23,08:59:41,60033,-11.06422
2019-05-23,08:59:51,60043,-11.10587
2019-05-23,09:00:01,60053,-10.96667
2019-05-23,09:00:11,60063,-10.97877
2019-05-23,09:00:21,60073,-10.9364
2019-05-23,09:00:31,60083,-11.09448
2019-05-23,09:00:41,60093,-11.10179
2019-05-23,09:00:51,60103,-10.96667
2019-05-23,09:01:01,60113,-11.10659
2019-05-23,09:01:11,60123,-10.85239
2019-05-23,09:01:21,60133,-10.9681
2019-05-23,09:01:31,60143,-11.02114
2019-05-23,09:01:41,60153,-10.96595
2019-05-23,09:01:51,60163,-11.02185
2019-05-23,09:02:01,60173,-11.02329
2019-05-23,09:02:11,60183,-10.96738
2019-05-23,09:02:21,60193,-10.97949
2019-05-23,09:02:31,60203,-10.80859
2019-05-23,09:02:41,60213,-10.9243
2019-05-23,09:02:51,60223,-11.02917
2019-05-23,09:03:01,60233,-10.84761
2019-05-23,09:03:11,60243,-11.02257
2019-05-23,09:03:21,60253,-10.83957
2019-05-23,09:03:31,60263,-10.79649
2019-05-23,09:03:41,60273,-10.93784
2019-05-23,09:03:51,60283,-11.02329
2019-05-23,09:04:01,60293,--
2019-05-23,09:04:23,60315,--
2019-05-23,09:04:23,60315,-11.87374
2019-05-23,09:04:34,60326,-11.76159
2019-05-23,09:04:44,60336,-11.67523
2019-05-23,09:04:54,60346,-11.71841
2019-05-23,09:05:04,60356,-11.76241
2019-05-23,09:05:14,60366,-11.79583
2019-05-23,09:05:24,60376,-11.74473
2019-05-23,09:05:34,60386,-11.63533
2019-05-23,09:05:44,60396,-11.70946
2019-05-23,09:05:54,60406,-11.71029
2019-05-23,09:06:04,60416,-11.78948
2019-05-23,09:06:14,60426,-11.83677
2019-05-23,09:06:24,60436,-11.70737
2019-05-23,09:06:34,60446,-11.82467
2019-05-23,09:06:44,60456,-11.69832
2019-05-23,09:06:54,60466,-11.79364
2019-05-23,09:07:04,60476,-11.9461
2019-05-23,09:07:14,60486,-11.70814
2019-05-23,09:07:24,60496,-11.70969
2019-05-23,09:07:34,60506,-11.70327
2019-05-23,09:07:44,60516,-11.74564
2019-05-23,09:07:54,60526,-11.78874
2019-05-23,09:08:04,60536,-11.66016
2019-05-23,09:08:14,60546,-11.78084
2019-05-23,09:08:24,60556,-11.70969
2019-05-23,09:08:34,60566,-11.57618
2019-05-23,09:08:44,60576,-11.69758
2019-05-23,09:08:54,60586,-11.57618
2019-05-23,09:09:04,60596,-11.66091
2019-05-23,09:09:14,60606,-11.61209
2019-05-23,09:09:24,60616,-11.61209
2019-05-23,09:09:34,60626,-11.57049
2019-05-23,09:09:45,60637,-11.57618
2019-05-23,09:09:55,60647,-11.61854
2019-05-23,09:10:05,60657,-11.61209
2019-05-23,09:10:15,60667,-11.66016
2019-05-23,09:10:25,60677,-11.56895
2019-05-23,09:10:35,60687,-11.48009
2019-05-23,09:10:45,60697,-11.48346
2019-05-23,09:10:55,60707,-11.57692
2019-05-23,09:11:05,60717,-11.49145
2019-05-23,09:11:15,60727,-11.65522
2019-05-23,09:11:25,60737,-11.44909
2019-05-23,09:11:35,60747,-11.61929
2019-05-23,09:11:45,60757,-11.60793
2019-05-23,09:11:55,60767,-11.62003
2019-05-23,09:12:05,60777,-11.4922
2019-05-23,09:12:15,60787,-11.36361
2019-05-23,09:12:25,60797,-11.44909
2019-05-23,09:12:35,60807,-11.36436
2019-05-23,09:12:45,60817,-11.48731
2019-05-23,09:12:55,60827,-11.49294
2019-05-23,09:13:05,60837,-11.3651
2019-05-23,09:13:15,60847,-11.40747
2019-05-23,09:13:25,60857,-11.53605
2019-05-23,09:13:35,60867,-11.30989
2019-05-23,09:13:45,60877,-11.49368
2019-05-23,09:13:55,60887,-11.23727
2019-05-23,09:14:05,60897,-11.36436
2019-05-23,09:14:15,60907,-11.48644
2019-05-23,09:14:25,60917,-11.35862
2019-05-23,09:14:35,60927,-11.48084
2019-05-23,09:14:45,60937,-11.27396
2019-05-23,09:14:56,60948,-11.40258
2019-05-23,09:15:06,60958,-11.19565
2019-05-23,09:15:16,60968,-11.28038
2019-05-23,09:15:26,60978,-11.40258
2019-05-23,09:15:36,60988,-11.28112
2019-05-23,09:15:46,60998,-11.322
2019-05-23,09:15:56,61008,-11.27389
2019-05-23,09:16:06,61018,-11.28038
2019-05-23,09:16:16,61028,-11.15403
2019-05-23,09:16:26,61038,-11.23876
2019-05-23,09:16:36,61048,-11.31138
2019-05-23,09:16:46,61058,-11.18772
2019-05-23,09:16:56,61068,-11.18354
2019-05-23,09:17:06,61078,-11.14764
2019-05-23,09:17:16,61088,-11.48644
2019-05-23,09:17:26,61098,-11.31212
2019-05-23,09:17:36,61108,-11.35934
2019-05-23,09:17:46,61118,-11.31138
2019-05-23,09:17:56,61128,-11.26976
2019-05-23,09:18:06,61138,-11.06781
2019-05-23,09:18:16,61148,-11.14043
2019-05-23,09:18:26,61158,-11.18503
2019-05-23,09:18:36,61168,-11.15477
2019-05-23,09:18:46,61178,-11.18916
2019-05-23,09:18:56,61188,-11.18354
2019-05-23,09:19:06,61198,-11.11092
2019-05-23,09:19:16,61208,-11.11241
2019-05-23,09:19:26,61218,-11.11166
2019-05-23,09:19:36,61228,-11.14341
2019-05-23,09:19:46,61238,-11.19714
2019-05-23,09:19:56,61248,-11.15403
2019-05-23,09:20:06,61258,-11.11815
2019-05-23,09:20:16,61268,-11.18988
2019-05-23,09:20:27,61279,-11.02055
2019-05-23,09:20:37,61289,-11.06214
2019-05-23,09:20:47,61299,-11.10605
2019-05-23,09:20:57,61309,-10.93583
2019-05-23,09:21:07,61319,-10.94146
2019-05-23,09:21:17,61329,-11.19788
2019-05-23,09:21:27,61339,-10.9048
2019-05-23,09:21:37,61349,-10.94146
2019-05-23,09:21:47,61359,-10.97819
2019-05-23,09:21:57,61369,-11.02768
2019-05-23,09:22:07,61379,-11.02768
2019-05-23,09:22:17,61389,-11.11241
2019-05-23,09:22:27,61399,-10.97819
2019-05-23,09:22:37,61409,-11.07153
2019-05-23,09:22:47,61419,-10.8632
2019-05-23,09:22:57,61429,-10.94146
2019-05-23,09:23:07,61439,-10.85264
2019-05-23,09:23:17,61449,-11.02209
2019-05-23,09:23:27,61459,-10.8193
2019-05-23,09:23:37,61469,-10.89423
2019-05-23,09:23:47,61479,-10.97321
2019-05-23,09:23:57,61489,-10.99183
2019-05-23,09:24:07,61499,-11.06522
2019-05-23,09:24:17,61509,-10.82007
2019-05-23,09:24:27,61519,-10.9487
2019-05-23,09:24:37,61529,-10.80874
2019-05-23,09:24:47,61539,-10.94221
2019-05-23,09:24:57,61549,-10.9487
2019-05-23,09:25:07,61559,-10.86474
2019-05-23,09:25:17,61569,-10.68968
2019-05-23,09:25:27,61579,-10.76715
2019-05-23,09:25:38,61590,-10.94295
2019-05-23,09:25:48,61600,-10.90788
2019-05-23,09:25:58,61610,-10.86397
2019-05-23,09:26:08,61620,-10.81512
2019-05-23,09:26:18,61630,-10.73039
2019-05-23,09:26:28,61640,-10.9868
2019-05-23,09:26:38,61650,-10.80874
2019-05-23,09:26:48,61660,-10.80951
2019-05-23,09:26:58,61670,-10.77925
2019-05-23,09:27:08,61680,-10.73843
2019-05-23,09:27:18,61690,-10.80951
2019-05-23,09:27:28,61700,-10.73689
2019-05-23,09:27:38,61710,-10.64006
2019-05-23,09:27:48,61720,-10.80797
2019-05-23,09:27:58,61730,-10.73766
2019-05-23,09:28:08,61740,-10.59692
2019-05-23,09:28:18,61750,-10.68088
2019-05-23,09:28:28,61760,-10.64006
2019-05-23,09:28:38,61770,-10.81028
2019-05-23,09:28:48,61780,-10.59769
2019-05-23,09:28:58,61790,-10.6537
2019-05-23,09:29:08,61800,-10.72401
2019-05-23,09:29:18,61810,-10.6098
2019-05-23,09:29:28,61820,-10.76792
2019-05-23,09:29:38,61830,-10.65293
2019-05-23,09:29:48,61840,-10.59847
2019-05-23,09:29:58,61850,-10.59692
2019-05-23,09:30:08,61860,-10.56029
2019-05-23,09:30:18,61870,-10.69529
2019-05-23,09:30:28,61880,-10.65216
2019-05-23,09:30:38,61890,-10.65712
2019-05-23,09:30:49,61901,-10.61057
2019-05-23,09:30:59,61911,-10.73766
2019-05-23,09:31:09,61921,-10.61057
2019-05-23,09:31:19,61931,-10.48348
2019-05-23,09:31:29,61941,-10.53163
2019-05-23,09:31:39,61951,-10.6098
2019-05-23,09:31:49,61961,-10.56744
2019-05-23,09:31:59,61971,-10.56744
2019-05-23,09:32:09,61981,-10.57399
2019-05-23,09:32:19,61991,-10.48445
2019-05-23,09:32:29,62001,-10.61057
2019-05-23,09:32:39,62011,-10.44209
2019-05-23,09:32:49,62021,-10.51873
2019-05-23,09:32:59,62031,-10.61057
2019-05-23,09:33:09,62041,-10.43958
2019-05-23,09:33:19,62051,-10.47061
2019-05-23,09:33:29,62061,-10.53242
2019-05-23,09:33:39,62071,-10.38922
2019-05-23,09:33:49,62081,-10.52507
2019-05-23,09:33:59,62091,-10.47138
2019-05-23,09:34:09,62101,-10.38588
2019-05-23,09:34:19,62111,-10.39085
2019-05-23,09:34:29,62121,--
2019-05-23,09:34:51,62143,--
2019-05-23,09:34:51,62143,-11.62523
2019-05-23,09:35:01,62153,-11.64601
2019-05-23,09:35:11,62163,-11.51981
2019-05-23,09:35:21,62173,-11.47594
2019-05-23,09:35:31,62183,-11.56241
2019-05-23,09:35:41,62193,-11.47769
2019-05-23,09:35:51,62203,-11.58796
2019-05-23,09:36:01,62213,-11.47214
2019-05-23,09:36:11,62223,-11.68563
2019-05-23,09:36:21,62233,-11.54645
2019-05-23,09:36:32,62244,-11.64327
2019-05-23,09:36:42,62254,-11.47214
2019-05-23,09:36:52,62264,-11.63117
2019-05-23,09:37:02,62274,-11.38152
2019-05-23,09:37:12,62284,-11.46004
2019-05-23,09:37:22,62294,-11.41853
2019-05-23,09:37:32,62304,-11.38743
2019-05-23,09:37:42,62314,-11.63698
2019-05-23,09:37:52,62324,-11.58966
2019-05-23,09:38:02,62334,-11.67934
2019-05-23,09:38:12,62344,-11.50494
2019-05-23,09:38:22,62354,-11.46589
2019-05-23,09:38:32,62364,-11.5938
2019-05-23,09:38:42,62374,-11.51705
2019-05-23,09:38:52,62384,-11.46672
2019-05-23,09:39:02,62394,-11.46174
2019-05-23,09:39:12,62404,-11.58106
2019-05-23,09:39:22,62414,-11.55226
2019-05-23,09:39:32,62424,-11.41294
2019-05-23,09:39:42,62434,-11.46672
2019-05-23,09:39:52,62444,-11.41308
2019-05-23,09:40:02,62454,-11.36989
2019-05-23,09:40:12,62464,-11.42436
2019-05-23,09:40:22,62474,-11.36976
2019-05-23,09:40:32,62484,-11.53946
2019-05-23,09:40:42,62494,-11.51072
2019-05-23,09:40:52,62504,-11.45544
2019-05-23,09:41:02,62514,-11.4619
2019-05-23,09:41:12,62524,-11.45544
2019-05-23,09:41:22,62534,-11.54662
2019-05-23,09:41:32,62544,-11.34761
2019-05-23,09:41:43,62555,-11.33636
2019-05-23,09:41:53,62565,-11.40664
2019-05-23,09:42:03,62575,-11.33964
2019-05-23,09:42:13,62585,-11.34128
2019-05-23,09:42:23,62595,-11.37872
2019-05-23,09:42:33,62605,-11.33551
2019-05-23,09:42:43,62615,-11.38447
2019-05-23,09:42:53,62625,-11.34846
2019-05-23,09:43:03,62635,-11.2981
2019-05-23,09:43:13,62645,-11.33964
2019-05-23,09:43:23,62655,-11.20844
2019-05-23,09:43:33,62665,-11.4139
2019-05-23,09:43:43,62675,-11.37154
2019-05-23,09:43:53,62685,-11.29892
2019-05-23,09:44:03,62695,-11.37872
2019-05-23,09:44:13,62705,-11.2981
2019-05-23,09:44:23,62715,-11.29892
2019-05-23,09:44:33,62725,-11.12702
2019-05-23,09:44:43,62735,-11.17102
2019-05-23,09:44:53,62745,-11.21338
2019-05-23,09:45:03,62755,-11.11738
2019-05-23,09:45:13,62765,-11.16617
2019-05-23,09:45:23,62775,-11.21256
2019-05-23,09:45:33,62785,-11.16777
2019-05-23,09:45:43,62795,-11.17184
2019-05-23,09:45:53,62805,-11.17184
2019-05-23,09:46:03,62815,-11.20928
2019-05-23,09:46:13,62825,-11.16608
2019-05-23,09:46:23,62835,-11.16777
2019-05-23,09:46:33,62845,-11.0863
2019-05-23,09:46:43,62855,-11.16608
2019-05-23,09:46:54,62866,-11.12948
2019-05-23,09:47:04,62876,-11.11738
2019-05-23,09:47:14,62886,-11.24446
2019-05-23,09:47:24,62896,-11.13667
2019-05-23,09:47:34,62906,-10.95513
2019-05-23,09:47:44,62916,-11.05195
2019-05-23,09:47:54,62926,-11.13031
2019-05-23,09:48:04,62936,-11.1182
2019-05-23,09:48:14,62946,-11.0024
2019-05-23,09:48:24,62956,-10.9903
2019-05-23,09:48:34,62966,-10.95513
2019-05-23,09:48:44,62976,-10.96724
2019-05-23,09:48:54,62986,-11.10173
2019-05-23,09:49:04,62996,-11.04476
2019-05-23,09:49:14,63006,-10.88252
2019-05-23,09:49:24,63016,-11.04476
2019-05-23,09:49:34,63026,-10.91108
2019-05-23,09:49:44,63036,-11.0024
2019-05-23,09:49:54,63046,-10.96724
2019-05-23,09:50:04,63056,-11.00323
2019-05-23,09:50:14,63066,-11.08877
2019-05-23,09:50:24,63076,-10.94794
2019-05-23,09:50:34,63086,-10.95922
2019-05-23,09:50:44,63096,-11.01044
2019-05-23,09:50:54,63106,-11.02698
2019-05-23,09:51:04,63116,-10.82636
2019-05-23,09:51:14,63126,-10.92337
2019-05-23,09:51:24,63136,-10.96087
2019-05-23,09:51:34,63146,-10.87042
2019-05-23,09:51:44,63156,-10.7857
2019-05-23,09:51:54,63166,-10.7857
2019-05-23,09:52:05,63177,-10.96087
2019-05-23,09:52:14,63186,-10.91933
2019-05-23,09:52:25,63197,-10.87533
2019-05-23,09:52:35,63207,-10.7466
2019-05-23,09:52:45,63217,-10.70014
2019-05-23,09:52:55,63227,-10.83297
2019-05-23,09:53:05,63237,-10.78485
2019-05-23,09:53:15,63247,-10.78655
2019-05-23,09:53:25,63257,-11.04559
2019-05-23,09:53:35,63267,-10.74249
2019-05-23,09:53:45,63277,-10.82891
2019-05-23,09:53:55,63287,-10.75478
2019-05-23,09:54:05,63297,-10.74419
2019-05-23,09:54:15,63307,-10.8395
2019-05-23,09:54:25,63317,-10.87211
2019-05-23,09:54:35,63327,-10.7857
2019-05-23,09:54:45,63337,-10.66353
2019-05-23,09:54:55,63347,-10.79714
2019-05-23,09:55:05,63357,-10.8395
2019-05-23,09:55:15,63367,-10.92573
2019-05-23,09:55:25,63377,-10.74419
2019-05-23,09:55:35,63387,-10.73697
2019-05-23,09:55:45,63397,-10.74419
2019-05-23,09:55:55,63407,-10.79143
2019-05-23,09:56:05,63417,-10.66435
2019-05-23,09:56:15,63427,-10.67006
2019-05-23,09:56:25,63437,-10.70183
2019-05-23,09:56:35,63447,-10.75478
2019-05-23,09:56:45,63457,-10.70842
2019-05-23,09:56:55,63467,-10.61627
2019-05-23,09:57:05,63477,-10.45165
2019-05-23,09:57:15,63487,-10.71327
2019-05-23,09:57:25,63497,-10.58535
2019-05-23,09:57:36,63508,-10.49401
2019-05-23,09:57:46,63518,-10.67006
2019-05-23,09:57:56,63528,-10.62686
2019-05-23,09:58:06,63538,-10.71412
2019-05-23,09:58:16,63548,-10.71327
2019-05-23,09:58:26,63558,-10.4534
2019-05-23,09:58:36,63568,-10.62283
2019-05-23,09:58:46,63578,-10.5845
2019-05-23,09:58:56,63588,-10.54214
2019-05-23,09:59:06,63598,-10.50063
2019-05-23,09:59:16,63608,-10.41017
2019-05-23,09:59:26,63618,-10.42314
2019-05-23,09:59:36,63628,-10.66032
2019-05-23,09:59:46,63638,-10.2831
2019-05-23,09:59:56,63648,-10.37991
2019-05-23,10:00:06,63658,-10.58222
2019-05-23,10:00:16,63668,-10.53811
2019-05-23,10:00:26,63678,-10.50148
2019-05-23,10:00:36,63688,-10.6294
2019-05-23,10:00:46,63698,-10.62855
2019-05-23,10:00:56,63708,-10.53811
2019-05-23,10:01:06,63718,-10.5796
2019-05-23,10:01:16,63728,-10.50786
2019-05-23,10:01:26,63738,-10.50063
2019-05-23,10:01:36,63748,-10.49576
2019-05-23,10:01:46,63758,-10.57561
2019-05-23,10:01:56,63768,-10.3295
2019-05-23,10:02:06,63778,-10.42402
2019-05-23,10:02:16,63788,-10.28222
2019-05-23,10:02:26,63798,-10.50318
2019-05-23,10:02:36,63808,-10.29607
2019-05-23,10:02:47,63819,-10.42314
2019-05-23,10:02:57,63829,-10.33931
2019-05-23,10:03:07,63839,-10.37591
2019-05-23,10:03:17,63849,-10.42007
2019-05-23,10:03:27,63859,-10.42314
2019-05-23,10:03:37,63869,-10.49174
2019-05-23,10:03:47,63879,-10.42577
2019-05-23,10:03:57,63889,-10.42402
2019-05-23,10:04:07,63899,-10.41192
2019-05-23,10:04:17,63909,-10.33931
2019-05-23,10:04:27,63919,-10.34505
2019-05-23,10:04:37,63929,-10.2912
2019-05-23,10:04:47,63939,-10.45912
2019-05-23,10:04:57,63949,--
2019-05-23,10:05:19,63971,--
2019-05-23,10:05:19,63971,-11.23941
2019-05-23,10:05:29,63981,-10.9872
2019-05-23,10:05:39,63991,-10.98211
2019-05-23,10:05:49,64001,-10.9458
2019-05-23,10:05:59,64011,-11.06076
2019-05-23,10:06:09,64021,-11.15146
2019-05-23,10:06:19,64031,-11.20183
2019-05-23,10:06:29,64041,-11.06675
2019-05-23,10:06:39,64051,-11.05616
2019-05-23,10:06:49,64061,-11.10911
2019-05-23,10:06:59,64071,-11.23332
2019-05-23,10:07:09,64081,-11.05709
2019-05-23,10:07:19,64091,-11.14681
2019-05-23,10:07:29,64101,-11.10445
2019-05-23,10:07:39,64111,-11.0621
2019-05-23,10:07:49,64121,-11.01794
2019-05-23,10:07:59,64131,-11.09235
2019-05-23,10:08:10,64142,-11.10445
2019-05-23,10:08:19,64151,-11.14681
2019-05-23,10:08:30,64162,-11.0621
2019-05-23,10:08:40,64172,-11.0509
